name,code,yomigana,prefecture_id,seireishitei_id
モロッコ王国,54185,ﾓﾛｯｺｵｳｺｸ,54,1
モンゴル国,48186,ﾓﾝｺﾞﾙｺｸ,48,1
モンテネグロ,52187,ﾓﾝﾃﾈｸﾞﾛ,52,1
ヨルダン,53188,ﾖﾙﾀﾞﾝ,53,1
ラオス人民民主共和国,48189,ﾗｵｽｼﾞﾝﾐﾝﾐﾝｼｭｷｮｳﾜｺｸ,48,1
ラトビア共和国,52190,ﾗﾄﾋﾞｱｷｮｳﾜｺｸ,52,1
リトアニア共和国,52191,ﾘﾄｱﾆｱｷｮｳﾜｺｸ,52,1
リビア,54192,ﾘﾋﾞｱ,54,1
リヒテンシュタイン公国,52193,ﾘﾋﾃﾝｼｭﾀｲﾝｺｳｺｸ,52,1
リベリア共和国,54194,ﾘﾍﾞﾘｱｷｮｳﾜｺｸ,54,1
ルーマニア,52195,ﾙｰﾏﾆｱ,52,1
ルクセンブルク大公国,52196,ﾙｸｾﾝﾌﾞﾙｸﾀﾞｲｺｳｺｸ,52,1
ルワンダ共和国,54197,ﾙﾜﾝﾀﾞｷｮｳﾜｺｸ,54,1
レソト王国,54198,ﾚｿﾄｵｳｺｸ,54,1
レバノン共和国,53199,ﾚﾊﾞﾉﾝｷｮｳﾜｺｸ,53,1
ロシア連邦,52200,ﾛｼｱﾚﾝﾎﾟｳ,52,1
